event_type,latitude,longitude,timestamp_ms,g_force,timestamp_utc,vin_trunc,vehicle_id
hard_brake,34.04648,-118.26348,1561234755000,0.50985813,2019-06-22 20:19:15,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,34.046482,-118.26349,1561234820000,0.31157994,2019-06-22 20:20:20,wddsj4eb8en,C_67f90985945b5e4b
hard_brake,34.04736,-118.26178,1561234832000,0.42488176,2019-06-22 20:20:32,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,34.049744,-118.25957,1561235000000,0.36823085,2019-06-22 20:23:20,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,34.05047,-118.25796,1561235053000,0.31157994,2019-06-22 20:24:13,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,34.048214,-118.25637,1561235468000,0.31157994,2019-06-22 20:31:08,wddsj4eb8en,C_67f90985945b5e4b
hard_brake,34.04828,-118.26185,1561235564000,0.3399054,2019-06-22 20:32:44,wddsj4eb8en,C_67f90985945b5e4b
hard_brake,33.986584,-118.28076,1561236030000,0.39655632,2019-06-22 20:40:30,wddsj4eb8en,C_67f90985945b5e4b
hard_brake,33.985386,-118.28074,1561236042000,0.39655632,2019-06-22 20:40:42,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,33.98236,-118.28231,1561236229000,0.36823085,2019-06-22 20:43:49,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,33.970943,-118.28269,1561236387000,0.31157994,2019-06-22 20:46:27,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,33.970787,-118.28147,1561236411000,0.31157994,2019-06-22 20:46:51,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,33.97079,-118.27893,1561236445000,0.3399054,2019-06-22 20:47:25,wddsj4eb8en,C_67f90985945b5e4b
hard_brake,33.97079,-118.27893,1561236449000,0.39655632,2019-06-22 20:47:29,wddsj4eb8en,C_67f90985945b5e4b
hard_accel,33.97079,-118.278404,1561236455000,0.31157994,2019-06-22 20:47:35,wddsj4eb8en,C_67f90985945b5e4b
