event_type,latitude,longitude,timestamp_ms,g_force,timestamp_utc,vin_trunc,vehicle_id
hard_accel,34.042953,-118.26053,1560744209456,0.36823085,2019-06-17 04:03:29,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.043938,-118.263214,1560744239456,0.566509,2019-06-17 04:03:59,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04227,-118.2648,1560744243456,0.34024566,2019-06-17 04:04:03,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04461,-118.26432,1560751415456,0.39655632,2019-06-17 06:03:35,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04461,-118.26432,1560751419456,0.42488176,2019-06-17 06:03:39,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04461,-118.26432,1560751432456,0.794702,2019-06-17 06:03:52,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04461,-118.26432,1560751435456,0.31157994,2019-06-17 06:03:55,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.052452,-118.25747,1560751643456,0.3399054,2019-06-17 06:07:23,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.05495,-118.25692,1560751665456,0.36823085,2019-06-17 06:07:45,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.059555,-118.252235,1560751682456,0.31157994,2019-06-17 06:08:02,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.062225,-118.248955,1560751698456,0.36823085,2019-06-17 06:08:18,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.066643,-118.25365,1560751727456,0.36823085,2019-06-17 06:08:47,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.0731,-118.26928,1560751758456,0.3399054,2019-06-17 06:09:18,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.075092,-118.27383,1560751773456,0.50985813,2019-06-17 06:09:33,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.07857,-118.28777,1560751818456,0.42488176,2019-06-17 06:10:18,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.08229,-118.29601,1560751834456,0.48153266,2019-06-17 06:10:34,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.085945,-118.302,1560751854456,0.50985813,2019-06-17 06:10:54,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.098656,-118.31363,1560753751456,0.50985813,2019-06-17 06:42:31,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.098656,-118.31363,1560753753456,0.39655632,2019-06-17 06:42:33,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09806,-118.317566,1560754172456,0.566509,2019-06-17 06:49:32,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09806,-118.31782,1560754207456,0.48153266,2019-06-17 06:50:07,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09801,-118.32354,1560754247456,0.50985813,2019-06-17 06:50:47,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.098,-118.32774,1560754270456,0.59483445,2019-06-17 06:51:10,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09799,-118.32953,1560754274456,0.39655632,2019-06-17 06:51:14,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09798,-118.33853,1560754359456,0.3399054,2019-06-17 06:52:39,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09798,-118.34205,1560754374456,0.48153266,2019-06-17 06:52:54,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09798,-118.34205,1560754377456,0.42488176,2019-06-17 06:52:57,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09799,-118.34522,1560754425456,0.48153266,2019-06-17 06:53:45,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09979,-118.34604,1560754492456,0.6798108,2019-06-17 06:54:52,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09979,-118.34604,1560754495456,0.3399054,2019-06-17 06:54:55,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09876,-118.34437,1560754530456,0.70813626,2019-06-17 06:55:30,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.099464,-118.34458,1560754533456,0.59483445,2019-06-17 06:55:33,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.099464,-118.34458,1560754540456,0.53818357,2019-06-17 06:55:40,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.103058,-118.345695,1560754557456,0.36823085,2019-06-17 06:55:57,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.1039,-118.34544,1560754561456,0.4532072,2019-06-17 06:56:01,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.10411,-118.343994,1560754581456,0.3399054,2019-06-17 06:56:21,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.1016,-118.33133,1560754806456,0.50985813,2019-06-17 07:00:06,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.1016,-118.33118,1560754831456,0.3399054,2019-06-17 07:00:31,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.10162,-118.328255,1560754872456,0.36823085,2019-06-17 07:01:12,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.10163,-118.3271,1560754875456,0.3399054,2019-06-17 07:01:15,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.099678,-118.32669,1560755316456,0.70813626,2019-06-17 07:08:36,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09847,-118.32668,1560755324456,0.4532072,2019-06-17 07:08:44,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.09803,-118.321724,1560755463456,0.39655632,2019-06-17 07:11:03,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09805,-118.31834,1560755481456,0.31157994,2019-06-17 07:11:21,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.09806,-118.316246,1560755496456,0.31157994,2019-06-17 07:11:36,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.096478,-118.313545,1560755516456,0.6231599,2019-06-17 07:11:56,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.0874,-118.30421,1560755548456,0.48153266,2019-06-17 07:12:28,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.0874,-118.30421,1560755552456,0.3399054,2019-06-17 07:12:32,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.082245,-118.297066,1560755567456,0.6514854,2019-06-17 07:12:47,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.081062,-118.29505,1560755583456,0.50985813,2019-06-17 07:13:03,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.07916,-118.29136,1560755587456,0.36823085,2019-06-17 07:13:07,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.07047,-118.26358,1560755700456,0.3399054,2019-06-17 07:15:00,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.06849,-118.25803,1560755718456,0.39655632,2019-06-17 07:15:18,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.061455,-118.250534,1560755754456,0.50985813,2019-06-17 07:15:54,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.05648,-118.25618,1560755765456,0.39655632,2019-06-17 07:16:05,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.05648,-118.25618,1560755772456,0.4532072,2019-06-17 07:16:12,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.053593,-118.2588,1560755779456,0.566509,2019-06-17 07:16:19,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.05199,-118.26059,1560755782456,0.4532072,2019-06-17 07:16:22,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.05105,-118.2608,1560755801456,0.6798108,2019-06-17 07:16:41,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.05105,-118.2608,1560755806456,0.48153266,2019-06-17 07:16:46,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.05105,-118.2608,1560755808456,0.31157994,2019-06-17 07:16:48,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.050114,-118.25934,1560755814456,0.7364617,2019-06-17 07:16:54,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04902,-118.258484,1560755818456,0.59483445,2019-06-17 07:16:58,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04902,-118.258484,1560755820456,0.48153266,2019-06-17 07:17:00,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04902,-118.258484,1560755823456,0.3399054,2019-06-17 07:17:03,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.048557,-118.258606,1560755838456,0.36823085,2019-06-17 07:17:18,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04436,-118.262764,1560755976456,0.42488176,2019-06-17 07:19:36,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.041103,-118.26591,1560756013456,0.31157994,2019-06-17 07:20:13,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04092,-118.26691,1560795613456,0.79311264,2019-06-17 18:20:13,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04092,-118.26691,1560795626458,0.5676443,2019-06-17 18:20:26,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04092,-118.26691,1560795634456,0.42488176,2019-06-17 18:20:34,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04092,-118.26691,1560795667456,0.4532072,2019-06-17 18:21:07,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04092,-118.26691,1560795676456,0.4532072,2019-06-17 18:21:16,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04092,-118.26691,1560795679456,0.31157994,2019-06-17 18:21:19,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.048275,-118.26095,1560795694456,0.3399054,2019-06-17 18:21:34,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.04901,-118.26026,1560795714456,0.36823085,2019-06-17 18:21:54,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04979,-118.259514,1560795731456,0.48153266,2019-06-17 18:22:11,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.04979,-118.259514,1560795736456,0.39655632,2019-06-17 18:22:16,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.05094,-118.26065,1560795743456,0.39655632,2019-06-17 18:22:23,2c3cdxl9xkh,C_e653693fa3ffba11
hard_accel,34.0514,-118.26134,1560795756456,0.50985813,2019-06-17 18:22:36,2c3cdxl9xkh,C_e653693fa3ffba11
hard_brake,34.05086,-118.26421,1560799147656,0.42488176,2019-06-17 19:19:07,2c3cdxl9xkh,C_e653693fa3ffba11
