event_type,latitude,longitude,timestamp_ms,g_force,timestamp_utc,vin_trunc,vehicle_id
hard_brake,34.257107,-118.60607,1561048165900,0.3399054,2019-06-20 16:29:25,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.26584,-118.465996,1561048810900,0.31157994,2019-06-20 16:40:10,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.262943,-118.441574,1561049353900,0.36823085,2019-06-20 16:49:13,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.25924,-118.43798,1561049408900,0.39655632,2019-06-20 16:50:08,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.092068,-118.25781,1561050651900,0.31157994,2019-06-20 17:10:51,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.08877,-118.25938,1561050804900,0.31157994,2019-06-20 17:13:24,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.088184,-118.25949,1561050816900,0.36823085,2019-06-20 17:13:36,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.08796,-118.25953,1561050820900,0.31157994,2019-06-20 17:13:40,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.083397,-118.26012,1561050996900,0.31157994,2019-06-20 17:16:36,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.08315,-118.26014,1561051042900,0.31157994,2019-06-20 17:17:22,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.082726,-118.26016,1561051054900,0.3399054,2019-06-20 17:17:34,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.08209,-118.260185,1561051075900,0.3399054,2019-06-20 17:17:55,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.05829,-118.2558,1561051291900,0.39655632,2019-06-20 17:21:31,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.053127,-118.25872,1561051519900,0.31157994,2019-06-20 17:25:19,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.034603,-118.268074,1561051686900,0.36823085,2019-06-20 17:28:06,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.033165,-118.26552,1561051763900,0.31157994,2019-06-20 17:29:23,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.031494,-118.26543,1561054011900,0.4532072,2019-06-20 18:06:51,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.036964,-118.27022,1561054191900,0.566509,2019-06-20 18:09:51,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.03856,-118.2719,1561054281900,0.31157994,2019-06-20 18:11:21,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.09582,-118.243996,1561054873900,0.566509,2019-06-20 18:21:13,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.09622,-118.24437,1561054882900,0.31157994,2019-06-20 18:21:22,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.2772,-118.60251,1561056371900,0.4532072,2019-06-20 18:46:11,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.25954,-118.60606,1561056512900,0.3399054,2019-06-20 18:48:32,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.27719,-118.60493,1561057473900,0.3399054,2019-06-20 19:04:33,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.21933,-118.36882,1561058657900,0.31157994,2019-06-20 19:24:17,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.0907,-118.23932,1561059827900,0.31157994,2019-06-20 19:43:47,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.03198,-118.261185,1561060582900,0.3399054,2019-06-20 19:56:22,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.033978,-118.26509,1561060674900,0.42488176,2019-06-20 19:57:54,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.04359,-118.25835,1561061578900,0.4532072,2019-06-20 20:12:58,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.042946,-118.257225,1561061596900,0.3399054,2019-06-20 20:13:16,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.041,-118.257515,1561061656900,0.42488176,2019-06-20 20:14:16,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.040127,-118.25637,1561061665900,0.3399054,2019-06-20 20:14:25,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.03264,-118.26277,1561063113000,0.36823085,2019-06-20 20:38:33,1fatp8ff9f5,C_a30de471cabf9d0c
hard_accel,34.032852,-118.26316,1561063164000,0.3399054,2019-06-20 20:39:24,1fatp8ff9f5,C_a30de471cabf9d0c
hard_brake,34.032753,-118.26613,1561064936000,0.31157994,2019-06-20 21:08:56,1fatp8ff9f5,C_a30de471cabf9d0c
