event_type,latitude,longitude,timestamp_ms,g_force,timestamp_utc,vin_trunc,vehicle_id
hard_accel,34.003513,-118.43374,1560913280656,0.31157994,2019-06-19 03:01:20,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,34.00195,-118.42897,1560913473656,0.31157994,2019-06-19 03:04:33,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.99695,-118.435295,1560913680656,0.36823085,2019-06-19 03:08:00,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.9906,-118.44753,1560913858656,0.31157994,2019-06-19 03:10:58,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.97907,-118.458885,1560914258656,0.31157994,2019-06-19 03:17:38,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.96263,-118.42168,1560915020656,0.36823085,2019-06-19 03:30:20,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,34.024628,-118.49556,1560916369656,0.3399054,2019-06-19 03:52:49,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,34.022793,-118.4938,1560916410656,0.31157994,2019-06-19 03:53:30,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,34.02235,-118.49435,1560916418656,0.31157994,2019-06-19 03:53:38,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.94587,-118.37003,1560918097656,0.3399054,2019-06-19 04:21:37,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.94546,-118.34927,1560918277656,0.42488176,2019-06-19 04:24:37,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.94546,-118.343605,1560918381656,0.31157994,2019-06-19 04:26:21,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.94542,-118.33371,1560918431656,0.31157994,2019-06-19 04:27:11,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.94547,-118.32233,1560919357656,0.31157994,2019-06-19 04:42:37,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.94546,-118.309135,1560919437656,0.33922696,2019-06-19 04:43:57,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.94336,-118.30902,1560919453656,0.42488176,2019-06-19 04:44:13,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.93103,-118.31748,1560960401656,0.31157994,2019-06-19 16:06:41,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.93101,-118.32887,1560960560656,0.48153266,2019-06-19 16:09:20,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.92949,-118.32848,1560960591656,0.33956584,2019-06-19 16:09:51,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.929005,-118.327896,1560960600656,0.31157994,2019-06-19 16:10:00,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.92836,-118.32656,1560960641656,0.3399054,2019-06-19 16:10:41,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.92666,-118.32657,1560960681656,0.39655632,2019-06-19 16:11:21,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.92351,-118.3265,1560961840656,0.3399054,2019-06-19 16:30:40,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.926353,-118.32643,1560961875656,0.4532072,2019-06-19 16:31:15,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_accel,33.92982,-118.32646,1560961907656,0.31157994,2019-06-19 16:31:47,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.95665,-118.30026,1560962989656,0.31157994,2019-06-19 16:49:49,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.956413,-118.30026,1560963181656,0.36823085,2019-06-19 16:53:01,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.95635,-118.30565,1560963266656,0.3399054,2019-06-19 16:54:26,jtdkbrfu6h3,C_46cdc35e2b905d17
hard_brake,33.95634,-118.30652,1560963280656,0.31157994,2019-06-19 16:54:40,jtdkbrfu6h3,C_46cdc35e2b905d17
