event_type,latitude,longitude,timestamp_ms,g_force,timestamp_utc,vin_trunc,vehicle_id
hard_accel,33.97095,-118.37888,1560879214900,0.53818357,2019-06-18 17:33:34,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.97235,-118.378174,1560879239900,0.3399054,2019-06-18 17:33:59,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.97277,-118.37906,1560879246900,0.4532072,2019-06-18 17:34:06,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.97708,-118.38797,1560879305900,0.31157994,2019-06-18 17:35:05,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.97851,-118.39098,1560879354900,0.39655632,2019-06-18 17:35:54,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.978966,-118.39174,1560879360900,0.3399054,2019-06-18 17:36:00,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,33.98104,-118.39368,1560879378900,0.31157994,2019-06-18 17:36:18,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,33.985844,-118.397446,1560879453900,0.36823085,2019-06-18 17:37:33,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.252953,-118.43131,1560880799900,0.31157994,2019-06-18 17:59:59,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.23184,-118.40627,1560880882900,0.3399054,2019-06-18 18:01:22,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.22588,-118.37563,1560880960900,0.31157994,2019-06-18 18:02:40,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.225803,-118.376076,1560881001900,0.4532072,2019-06-18 18:03:21,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.231144,-118.36878,1560881085900,0.39655632,2019-06-18 18:04:45,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.23209,-118.36877,1560881111900,0.566509,2019-06-18 18:05:11,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.2358,-118.37269,1560881130900,0.31157994,2019-06-18 18:05:30,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.23595,-118.37285,1560882828900,0.3399054,2019-06-18 18:33:48,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.23453,-118.37135,1560882886900,0.42488176,2019-06-18 18:34:46,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.231213,-118.36784,1560882924900,0.39655632,2019-06-18 18:35:24,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.23021,-118.366776,1560882987900,0.36823085,2019-06-18 18:36:27,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.229298,-118.36589,1560882994900,0.36823085,2019-06-18 18:36:34,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.220993,-118.35948,1560883055900,0.566509,2019-06-18 18:37:35,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.21275,-118.34946,1560883096900,0.31157994,2019-06-18 18:38:16,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.14728,-118.27938,1560883396900,0.31157994,2019-06-18 18:43:16,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.116627,-118.26928,1560883495900,0.42488176,2019-06-18 18:44:55,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.115696,-118.26879,1560883521900,0.4532072,2019-06-18 18:45:21,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.113735,-118.26794,1560883531900,0.59483445,2019-06-18 18:45:31,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.112957,-118.268234,1560883612900,0.31157994,2019-06-18 18:46:52,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.109516,-118.26215,1560883644900,0.31157994,2019-06-18 18:47:24,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.10849,-118.26022,1560883656900,0.31157994,2019-06-18 18:47:36,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.107544,-118.25841,1560883664900,0.3399054,2019-06-18 18:47:44,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.0812,-118.2472,1560885158900,0.31157994,2019-06-18 19:12:38,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.07409,-118.2519,1560886271900,0.31157994,2019-06-18 19:31:11,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.058636,-118.25362,1560886587900,0.31157994,2019-06-18 19:36:27,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.04353,-118.272804,1560886699900,0.42488176,2019-06-18 19:38:19,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.03388,-118.26678,1560886803900,0.31157994,2019-06-18 19:40:03,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.03399,-118.26744,1560888698900,0.39655632,2019-06-18 20:11:38,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.031498,-118.26583,1560888795900,0.31157994,2019-06-18 20:13:15,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.03134,-118.26548,1560888801900,0.48153266,2019-06-18 20:13:21,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.030994,-118.26471,1560888806900,0.3399054,2019-06-18 20:13:26,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.02988,-118.26228,1560888819900,0.3399054,2019-06-18 20:13:39,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.027935,-118.25812,1560888944900,0.3399054,2019-06-18 20:15:44,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.028374,-118.25694,1560888964900,0.48153266,2019-06-18 20:16:04,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.028908,-118.256096,1560888973900,0.42488176,2019-06-18 20:16:13,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.028126,-118.25253,1560890236800,0.53818357,2019-06-18 20:37:16,wddhf7gbxfb,C_2c85391de4e99d37
hard_accel,34.02971,-118.25562,1560890276800,0.48153266,2019-06-18 20:37:56,wddhf7gbxfb,C_2c85391de4e99d37
hard_brake,34.029842,-118.25588,1560890281800,0.31157994,2019-06-18 20:38:01,wddhf7gbxfb,C_2c85391de4e99d37
